PID,College,Level,hw01,hw01 - Max Points,hw01 - Lateness (H:M:S),hw02,hw02 - Max Points,hw02 - Lateness (H:M:S),project01,project01 - Max Points,project01 - Lateness (H:M:S),hw03,hw03 - Max Points,hw03 - Lateness (H:M:S),project01_free_response,project01_free_response - Max Points,project01_free_response - Lateness (H:M:S),extra-credit,extra-credit - Max Points,extra-credit - Lateness (H:M:S),hw04,hw04 - Max Points,hw04 - Lateness (H:M:S),hw05,hw05 - Max Points,hw05 - Lateness (H:M:S),project02_checkpoint01,project02_checkpoint01 - Max Points,project02_checkpoint01 - Lateness (H:M:S),Midterm,Midterm - Max Points,Midterm - Lateness (H:M:S),hw06,hw06 - Max Points,hw06 - Lateness (H:M:S),project02_checkpoint02,project02_checkpoint02 - Max Points,project02_checkpoint02 - Lateness (H:M:S),hw07,hw07 - Max Points,hw07 - Lateness (H:M:S),project02_final,project02_final - Max Points,project02_final - Lateness (H:M:S),project02_free_response,project02_free_response - Max Points,project02_free_response - Lateness (H:M:S),hw08,hw08 - Max Points,hw08 - Lateness (H:M:S),hw09,hw09 - Max Points,hw09 - Lateness (H:M:S),project03_checkpoint01,project03_checkpoint01 - Max Points,project03_checkpoint01 - Lateness (H:M:S),project03_final,project03_final - Max Points,project03_final - Lateness (H:M:S),Final,Final - Max Points,Final - Lateness (H:M:S),Total Lateness (H:M:S)
A14929955,WA,JR,99.0,100.0,00:00:00,100.0,100.0,00:00:00,79.0,85.0,00:00:00,85.0,100.0,00:00:00,15.0,15.0,00:00:00,0.0,40,00:00:00,91.0,100.0,42:08:52,69.0,70.0,00:00:00,10.0,10.0,00:00:00,28.0,47.0,00:00:00,84.0,85.0,00:00:00,10.0,10.0,00:00:00,94.0,100.0,00:00:00,66.0,75.0,00:00:00,20.0,25.0,00:00:00,96.0,100.0,00:00:00,48.0,50.0,00:00:53,0.0,10.0,00:00:00,95.0,100.0,00:00:00,61.0,87.0,00:00:00,42:09:45
A14545267,SI,JR,78.0,100.0,00:00:00,100.0,100.0,00:00:00,60.0,85.0,00:00:00,80.0,100.0,00:00:00,15.0,15.0,00:00:00,,40,00:00:00,100.0,100.0,45:17:14,65.0,70.0,00:00:00,10.0,10.0,00:00:00,38.0,47.0,00:00:00,69.0,85.0,00:00:00,7.0,10.0,00:00:00,84.0,100.0,00:00:00,71.0,75.0,00:00:00,25.0,25.0,00:00:00,80.0,100.0,00:00:00,23.0,50.0,00:01:22,3.0,10.0,00:00:00,86.0,100.0,00:00:00,59.0,87.0,00:00:00,63:28:47
A14722970,SI,JR,92.0,100.0,00:00:00,92.0,100.0,00:00:00,79.0,85.0,00:00:00,97.0,100.0,00:00:00,9.0,15.0,00:00:00,27.0,40,00:00:00,80.0,100.0,47:58:12,69.0,70.0,00:00:00,,10.0,00:00:00,32.0,47.0,00:00:00,85.0,85.0,00:00:00,2.0,10.0,00:00:00,83.0,100.0,00:00:00,71.0,75.0,00:00:00,25.0,25.0,00:00:00,74.0,100.0,257:12:16,50.0,50.0,00:00:00,1.0,10.0,00:01:00,97.0,100.0,00:00:00,66.0,87.0,00:00:00,329:54:14
A14874081,SI,JR,80.0,100.0,00:00:00,80.0,100.0,00:00:00,43.0,85.0,00:00:00,93.0,100.0,00:00:00,11.0,15.0,00:00:00,,40,00:00:00,38.0,100.0,35:24:07,58.0,70.0,00:00:00,10.0,10.0,00:00:00,35.0,47.0,00:00:00,67.0,85.0,00:00:00,,10.0,00:00:00,84.0,100.0,00:00:00,73.0,75.0,00:00:00,21.0,25.0,00:00:00,89.0,100.0,00:00:00,49.0,50.0,00:00:00,6.0,10.0,00:00:00,65.0,100.0,00:00:00,56.0,87.0,00:00:00,35:24:07
A14155244,FI,JR,68.0,100.0,00:00:00,52.0,100.0,00:00:00,65.0,85.0,00:00:00,66.0,100.0,00:00:00,10.0,15.0,00:00:00,,40,00:00:00,99.0,100.0,00:00:00,39.0,70.0,00:00:00,7.0,10.0,00:00:00,47.0,47.0,00:00:00,66.0,85.0,00:00:00,,10.0,00:00:00,90.0,100.0,00:00:00,50.0,75.0,00:00:00,20.0,25.0,00:00:00,71.0,100.0,00:00:00,36.0,50.0,00:00:00,0.0,10.0,00:00:00,91.0,100.0,00:00:00,61.0,87.0,00:00:00,00:00:00
A14865587,FI,JR,89.0,100.0,00:00:00,69.0,100.0,00:00:00,70.0,85.0,00:00:00,82.0,100.0,00:00:00,15.0,15.0,00:00:00,0.0,40,00:00:00,95.0,100.0,47:13:39,29.0,70.0,00:00:00,,10.0,00:00:00,34.0,47.0,00:00:00,37.0,85.0,00:00:00,,10.0,00:00:00,90.0,100.0,00:00:00,66.0,75.0,00:00:00,25.0,25.0,00:00:00,37.0,100.0,00:00:00,39.0,50.0,00:00:00,1.0,10.0,00:00:00,81.0,100.0,00:00:00,75.0,87.0,00:00:00,47:13:39
A14755997,FI,JR,96.0,100.0,00:00:00,,100.0,00:00:00,79.0,85.0,00:00:00,72.0,100.0,267:15:40,6.0,15.0,00:00:00,3.0,40,00:00:00,88.0,100.0,38:23:00,65.0,70.0,00:00:00,5.0,10.0,00:00:00,39.0,47.0,00:00:00,79.0,85.0,504:45:26,6.0,10.0,00:00:00,100.0,100.0,00:00:00,68.0,75.0,00:00:00,25.0,25.0,00:00:00,90.0,100.0,00:00:00,33.0,50.0,00:00:00,0.0,10.0,00:00:00,80.0,100.0,00:00:00,62.0,87.0,00:00:00,810:24:06
A14235623,SI,JR,84.0,100.0,00:00:00,50.0,100.0,00:00:00,37.0,85.0,00:00:00,53.0,100.0,00:00:00,5.0,15.0,00:00:00,,40,00:00:00,11.0,100.0,45:46:01,1.0,70.0,00:00:00,,10.0,00:00:00,31.0,47.0,00:00:00,19.0,85.0,00:00:00,,10.0,00:00:00,76.0,100.0,00:00:00,36.0,75.0,00:00:00,2.0,25.0,00:00:00,11.0,100.0,00:00:00,40.0,50.0,00:00:00,8.0,10.0,00:00:00,75.0,100.0,00:00:00,57.0,87.0,00:00:00,45:46:01
A14858657,WA,JR,82.0,100.0,00:00:00,30.0,100.0,00:00:00,62.0,85.0,00:00:00,56.0,100.0,00:00:00,7.0,15.0,00:00:00,12.0,40,00:00:00,71.0,100.0,45:29:08,60.0,70.0,00:00:00,,10.0,00:00:00,47.0,47.0,00:00:00,58.0,85.0,00:00:00,,10.0,00:00:00,92.0,100.0,00:00:00,50.0,75.0,00:00:00,25.0,25.0,00:00:00,74.0,100.0,00:00:00,26.0,50.0,00:00:00,2.0,10.0,00:00:00,82.0,100.0,00:00:00,73.0,87.0,00:00:00,244:19:39
A14429482,SI,JR,80.0,100.0,00:00:00,87.0,100.0,00:00:00,78.0,85.0,00:00:00,80.0,100.0,00:00:00,13.0,15.0,00:00:00,23.0,40,00:00:00,83.0,100.0,00:00:00,63.0,70.0,00:00:00,10.0,10.0,00:00:00,40.0,47.0,00:00:00,63.0,85.0,00:00:00,7.0,10.0,00:00:00,71.0,100.0,00:00:00,71.0,75.0,00:00:00,25.0,25.0,00:00:00,78.0,100.0,00:00:00,37.0,50.0,00:00:00,8.0,10.0,00:00:00,85.0,100.0,00:00:00,67.0,87.0,00:00:00,22:31:06
A14127594,FI,JR,98.0,100.0,00:00:00,96.0,100.0,00:00:00,78.0,85.0,00:00:00,91.0,100.0,00:00:00,14.0,15.0,00:00:00,24.0,40,00:00:00,100.0,100.0,00:00:00,70.0,70.0,00:00:00,10.0,10.0,00:00:00,36.0,47.0,00:00:00,82.0,85.0,00:00:00,10.0,10.0,00:00:00,95.0,100.0,00:00:00,59.0,75.0,00:00:00,25.0,25.0,00:00:00,91.0,100.0,00:00:00,50.0,50.0,00:00:00,10.0,10.0,00:00:00,97.0,100.0,00:00:00,64.0,87.0,00:00:00,00:00:00
A14165625,FI,SR,100.0,100.0,00:00:00,78.0,100.0,00:00:00,68.0,85.0,00:00:00,100.0,100.0,00:00:00,14.0,15.0,00:00:00,23.0,40,00:00:00,99.0,100.0,00:00:00,55.0,70.0,00:00:00,10.0,10.0,00:00:00,30.0,47.0,00:00:00,84.0,85.0,419:30:30,6.0,10.0,00:00:00,81.0,100.0,00:00:00,69.0,75.0,00:00:00,25.0,25.0,00:00:00,91.0,100.0,00:00:00,49.0,50.0,00:00:00,0.0,10.0,00:00:00,92.0,100.0,00:00:00,82.0,87.0,00:00:00,549:31:58
A14612635,RE,SO,100.0,100.0,00:00:00,91.0,100.0,00:00:00,54.0,85.0,00:00:00,97.0,100.0,00:00:00,14.0,15.0,00:00:00,,40,00:00:00,93.0,100.0,45:24:46,63.0,70.0,00:00:00,10.0,10.0,00:00:00,39.0,47.0,00:00:00,85.0,85.0,743:53:39,10.0,10.0,00:00:00,91.0,100.0,00:00:00,72.0,75.0,00:00:00,25.0,25.0,00:00:00,99.0,100.0,00:00:00,40.0,50.0,180:13:15,0.0,10.0,00:00:00,85.0,100.0,00:00:00,76.0,87.0,00:00:00,969:31:40
A14169808,TH,JR,93.0,100.0,00:00:00,73.0,100.0,00:00:00,68.0,85.0,00:00:00,93.0,100.0,00:00:00,7.0,15.0,00:00:00,9.0,40,00:00:00,96.0,100.0,42:36:43,,70.0,00:00:00,,10.0,00:00:00,29.0,47.0,00:00:00,84.0,85.0,00:00:00,,10.0,00:00:00,83.0,100.0,00:00:00,72.0,75.0,00:00:00,25.0,25.0,00:00:00,75.0,100.0,00:00:00,41.0,50.0,00:00:00,0.0,10.0,00:00:00,90.0,100.0,00:00:00,61.0,87.0,00:00:00,63:51:33
A14417790,SI,SR,79.0,100.0,00:00:00,47.0,100.0,00:00:00,63.0,85.0,00:00:00,81.0,100.0,00:00:00,12.0,15.0,00:00:00,11.0,40,00:00:00,75.0,100.0,00:00:00,63.0,70.0,00:00:00,9.0,10.0,00:00:00,30.0,47.0,00:00:00,49.0,85.0,00:00:00,,10.0,00:00:00,85.0,100.0,00:00:00,65.0,75.0,00:00:00,23.0,25.0,00:00:00,63.0,100.0,00:00:00,45.0,50.0,00:00:00,,10.0,00:00:00,91.0,100.0,00:00:00,64.0,87.0,00:00:00,00:00:00
A14313679,WA,SR,94.0,100.0,00:00:00,85.0,100.0,00:00:00,68.0,85.0,00:00:00,74.0,100.0,268:26:07,12.0,15.0,00:00:00,23.0,40,00:00:00,90.0,100.0,00:00:00,65.0,70.0,00:00:00,8.0,10.0,00:00:00,35.0,47.0,00:00:00,75.0,85.0,00:00:00,10.0,10.0,00:00:00,91.0,100.0,434:14:10,69.0,75.0,00:00:00,23.0,25.0,00:00:00,93.0,100.0,00:00:00,46.0,50.0,00:00:00,0.0,10.0,00:00:00,94.0,100.0,00:00:00,71.0,87.0,00:00:00,702:40:17
A14755997,SI,JR,95.0,100.0,00:00:00,,100.0,00:00:00,75.0,85.0,00:00:00,67.0,100.0,267:15:40,10.0,15.0,00:00:00,0.0,40,00:00:00,85.0,100.0,38:23:00,66.0,70.0,00:00:00,10.0,10.0,00:00:00,36.0,47.0,00:00:00,77.0,85.0,504:45:26,2.0,10.0,00:00:00,100.0,100.0,00:00:00,71.0,75.0,00:00:00,25.0,25.0,00:00:00,89.0,100.0,00:00:00,41.0,50.0,00:00:00,0.0,10.0,00:00:00,94.0,100.0,00:00:00,71.0,87.0,00:00:00,810:24:06
A14813161,WA,JR,100.0,100.0,00:00:00,83.0,100.0,00:00:00,80.0,85.0,00:00:00,92.0,100.0,00:00:00,15.0,15.0,00:00:00,13.0,40,00:00:00,96.0,100.0,14:26:58,62.0,70.0,00:00:00,8.0,10.0,00:00:00,32.0,47.0,00:00:00,77.0,85.0,554:18:57,4.0,10.0,00:00:00,100.0,100.0,00:00:00,62.0,75.0,00:00:00,25.0,25.0,00:00:00,77.0,100.0,00:00:00,48.0,50.0,00:00:00,5.0,10.0,00:00:00,95.0,100.0,00:00:00,72.0,87.0,00:00:00,568:45:55
A14929955,TH,JR,96.0,100.0,00:00:00,81.0,100.0,00:00:00,84.0,85.0,00:00:00,88.0,100.0,00:00:00,15.0,15.0,00:00:00,0.0,40,00:00:00,79.0,100.0,42:08:52,70.0,70.0,00:00:00,3.0,10.0,00:00:00,34.0,47.0,00:00:00,83.0,85.0,00:00:00,6.0,10.0,00:00:00,89.0,100.0,00:00:00,69.0,75.0,00:00:00,25.0,25.0,00:00:00,91.0,100.0,00:00:00,34.0,50.0,00:00:53,0.0,10.0,00:00:00,100.0,100.0,00:00:00,69.0,87.0,00:00:00,42:09:45
A14629706,SI,JR,83.0,100.0,00:00:00,80.0,100.0,00:00:00,76.0,85.0,00:00:00,88.0,100.0,00:00:00,13.0,15.0,00:00:00,10.0,40,00:00:00,87.0,100.0,00:00:00,64.0,70.0,00:00:00,10.0,10.0,00:00:00,45.0,47.0,00:00:00,85.0,85.0,00:00:00,9.0,10.0,00:00:00,87.0,100.0,00:00:00,73.0,75.0,00:00:00,25.0,25.0,00:00:00,87.0,100.0,402:08:42,43.0,50.0,00:00:00,10.0,10.0,00:00:00,100.0,100.0,00:00:00,67.0,87.0,00:00:00,402:08:42
A14165625,FI,SR,97.0,100.0,00:00:00,92.0,100.0,00:00:00,71.0,85.0,00:00:00,100.0,100.0,00:00:00,13.0,15.0,00:00:00,13.0,40,00:00:00,95.0,100.0,00:00:00,63.0,70.0,00:00:00,10.0,10.0,00:00:00,43.0,47.0,00:00:00,85.0,85.0,419:30:30,6.0,10.0,00:00:00,89.0,100.0,00:00:00,68.0,75.0,00:00:00,23.0,25.0,00:00:00,90.0,100.0,00:00:00,44.0,50.0,00:00:00,0.0,10.0,00:00:00,88.0,100.0,00:00:00,73.0,87.0,00:00:00,549:31:58
A14806839,RE,SO,89.0,100.0,96:09:33,90.0,100.0,00:00:00,77.0,85.0,00:00:00,75.0,100.0,00:00:00,15.0,15.0,00:00:00,5.0,40,00:00:00,100.0,100.0,00:00:00,70.0,70.0,00:00:00,3.0,10.0,00:00:00,33.0,47.0,00:00:00,85.0,85.0,00:00:00,0.0,10.0,00:00:00,71.0,100.0,00:00:00,63.0,75.0,00:00:00,19.0,25.0,00:00:00,46.0,100.0,00:00:00,45.0,50.0,00:00:00,0.0,10.0,00:00:00,89.0,100.0,00:00:00,65.0,87.0,00:00:00,96:09:33
A14786662,SI,JR,95.0,100.0,00:00:00,88.0,100.0,00:00:00,58.0,85.0,00:00:00,74.0,100.0,00:00:00,4.0,15.0,00:00:00,9.0,40,00:00:00,82.0,100.0,37:27:20,,70.0,00:00:00,10.0,10.0,00:00:00,42.0,47.0,00:00:00,64.0,85.0,00:00:00,8.0,10.0,00:00:00,92.0,100.0,00:00:00,66.0,75.0,00:00:00,25.0,25.0,00:00:00,76.0,100.0,00:00:00,45.0,50.0,00:00:00,,10.0,00:00:00,83.0,100.0,00:00:00,72.0,87.0,00:00:00,37:27:20
A14407221,SI,JR,95.0,100.0,55:41:56,75.0,100.0,00:00:00,70.0,85.0,00:00:00,100.0,100.0,00:00:00,15.0,15.0,00:00:00,9.0,40,00:00:00,83.0,100.0,00:00:00,61.0,70.0,00:00:00,10.0,10.0,00:00:00,33.0,47.0,00:00:00,77.0,85.0,557:54:22,10.0,10.0,00:00:00,89.0,100.0,00:00:00,70.0,75.0,00:00:00,25.0,25.0,00:00:00,,100.0,00:00:00,49.0,50.0,00:00:00,9.0,10.0,00:00:00,81.0,100.0,00:00:00,76.0,87.0,00:00:00,613:36:18
A14577063,FI,JR,90.0,100.0,00:00:00,97.0,100.0,00:00:00,82.0,85.0,00:00:00,80.0,100.0,00:00:00,15.0,15.0,00:00:00,11.0,40,00:00:00,93.0,100.0,42:14:50,56.0,70.0,00:00:00,8.0,10.0,00:00:00,38.0,47.0,00:00:00,59.0,85.0,00:00:00,5.0,10.0,00:00:00,66.0,100.0,00:00:00,64.0,75.0,00:00:00,23.0,25.0,00:00:00,97.0,100.0,00:00:00,44.0,50.0,00:00:00,0.0,10.0,00:00:00,95.0,100.0,00:00:00,68.0,87.0,00:00:00,42:14:50
A14755997,SI,JR,95.0,100.0,00:00:00,,100.0,00:00:00,78.0,85.0,00:00:00,78.0,100.0,267:15:40,15.0,15.0,00:00:00,5.0,40,00:00:00,91.0,100.0,38:23:00,68.0,70.0,00:00:00,8.0,10.0,00:00:00,32.0,47.0,00:00:00,80.0,85.0,504:45:26,10.0,10.0,00:00:00,94.0,100.0,00:00:00,74.0,75.0,00:00:00,23.0,25.0,00:00:00,89.0,100.0,00:00:00,42.0,50.0,00:00:00,0.0,10.0,00:00:00,95.0,100.0,00:00:00,70.0,87.0,00:00:00,810:24:06
A14155244,SI,JR,78.0,100.0,00:00:00,57.0,100.0,00:00:00,63.0,85.0,00:00:00,67.0,100.0,00:00:00,15.0,15.0,00:00:00,,40,00:00:00,85.0,100.0,00:00:00,39.0,70.0,00:00:00,10.0,10.0,00:00:00,44.0,47.0,00:00:00,57.0,85.0,00:00:00,,10.0,00:00:00,96.0,100.0,00:00:00,63.0,75.0,00:00:00,18.0,25.0,00:00:00,73.0,100.0,00:00:00,38.0,50.0,00:00:00,0.0,10.0,00:00:00,89.0,100.0,00:00:00,70.0,87.0,00:00:00,00:00:00
A14865587,MU,JR,99.0,100.0,00:00:00,69.0,100.0,00:00:00,71.0,85.0,00:00:00,84.0,100.0,00:00:00,15.0,15.0,00:00:00,4.0,40,00:00:00,87.0,100.0,47:13:39,37.0,70.0,00:00:00,,10.0,00:00:00,43.0,47.0,00:00:00,40.0,85.0,00:00:00,,10.0,00:00:00,80.0,100.0,00:00:00,63.0,75.0,00:00:00,23.0,25.0,00:00:00,21.0,100.0,00:00:00,50.0,50.0,00:00:00,0.0,10.0,00:00:00,83.0,100.0,00:00:00,76.0,87.0,00:00:00,47:13:39
A14000225,FI,SR,,100.0,00:00:00,,100.0,00:00:00,,85.0,00:00:00,,100.0,00:00:00,,15.0,00:00:00,,40,00:00:00,,100.0,00:00:00,,70.0,00:00:00,,10.0,00:00:00,,47.0,00:00:00,,85.0,00:00:00,,10.0,00:00:00,,100.0,00:00:00,,75.0,00:00:00,,25.0,00:00:00,,100.0,00:00:00,,50.0,00:00:00,,10.0,00:00:00,,100.0,00:00:00,,87.0,00:00:00,00:00:00
A14088257,WA,SO,78.0,100.0,00:00:00,69.0,100.0,00:00:00,69.0,85.0,00:00:00,68.0,100.0,00:00:00,13.0,15.0,00:00:00,,40,00:00:00,64.0,100.0,47:03:14,69.0,70.0,00:00:00,0.0,10.0,00:00:00,26.0,47.0,00:00:00,57.0,85.0,00:00:00,10.0,10.0,00:00:00,71.0,100.0,00:00:00,65.0,75.0,00:00:00,25.0,25.0,00:00:00,76.0,100.0,00:00:00,32.0,50.0,00:00:00,2.0,10.0,00:00:00,84.0,100.0,00:00:00,52.0,87.0,00:00:00,47:03:14
A14540219,WA,JR,78.0,100.0,00:00:00,70.0,100.0,00:00:00,,85.0,00:00:00,85.0,100.0,00:00:00,,15.0,00:00:00,11.0,40,00:00:00,54.0,100.0,47:48:27,46.0,70.0,00:00:00,10.0,10.0,00:00:00,33.0,47.0,00:00:00,80.0,85.0,00:00:00,7.0,10.0,00:00:00,87.0,100.0,00:00:00,50.0,75.0,00:00:00,24.0,25.0,00:00:00,63.0,100.0,00:00:00,40.0,50.0,00:00:00,0.0,10.0,00:00:00,79.0,100.0,00:00:00,81.0,87.0,00:00:00,47:48:27
A14548091,RE,SR,95.0,100.0,00:00:00,74.0,100.0,1089:33:59,76.0,85.0,00:00:00,56.0,100.0,00:00:14,8.0,15.0,00:00:00,16.0,40,00:00:00,83.0,100.0,47:17:58,53.0,70.0,00:00:00,9.0,10.0,00:00:00,34.0,47.0,00:00:00,80.0,85.0,00:00:00,9.0,10.0,00:00:00,94.0,100.0,00:00:00,50.0,75.0,00:00:00,25.0,25.0,00:00:00,78.0,100.0,00:00:00,41.0,50.0,00:00:00,0.0,10.0,00:00:00,80.0,100.0,00:00:00,64.0,87.0,00:00:00,1335:35:29
A14762608,RE,SR,82.0,100.0,00:00:00,82.0,100.0,413:05:58,68.0,85.0,00:00:00,98.0,100.0,00:00:00,12.0,15.0,00:00:00,13.0,40,00:00:00,100.0,100.0,00:00:00,70.0,70.0,00:00:00,3.0,10.0,00:00:00,43.0,47.0,00:00:00,85.0,85.0,384:33:15,,10.0,00:00:00,83.0,100.0,00:00:00,74.0,75.0,00:00:00,25.0,25.0,00:00:00,100.0,100.0,00:00:00,50.0,50.0,00:00:00,8.0,10.0,00:00:00,89.0,100.0,00:00:00,74.0,87.0,00:00:00,1351:57:08
A14781873,FI,SR,93.0,100.0,00:00:00,71.0,100.0,00:00:00,68.0,85.0,00:00:00,87.0,100.0,00:00:00,11.0,15.0,00:00:00,4.0,40,00:00:00,80.0,100.0,47:53:45,45.0,70.0,00:00:00,10.0,10.0,00:00:00,41.0,47.0,00:00:00,73.0,85.0,00:00:00,10.0,10.0,00:00:00,90.0,100.0,00:00:00,62.0,75.0,00:00:00,25.0,25.0,00:00:00,75.0,100.0,00:00:00,44.0,50.0,00:00:00,0.0,10.0,00:00:00,100.0,100.0,00:00:00,70.0,87.0,00:00:00,246:35:39
A14612635,SI,SO,99.0,100.0,00:00:00,95.0,100.0,00:00:00,70.0,85.0,00:00:00,96.0,100.0,00:00:00,12.0,15.0,00:00:00,,40,00:00:00,92.0,100.0,45:24:46,68.0,70.0,00:00:00,7.0,10.0,00:00:00,32.0,47.0,00:00:00,79.0,85.0,743:53:39,6.0,10.0,00:00:00,90.0,100.0,00:00:00,75.0,75.0,00:00:00,25.0,25.0,00:00:00,93.0,100.0,00:00:00,36.0,50.0,180:13:15,2.0,10.0,00:00:00,81.0,100.0,00:00:00,72.0,87.0,00:00:00,969:31:40
A14847419,WA,JR,100.0,100.0,00:00:00,92.0,100.0,00:00:00,63.0,85.0,00:00:00,98.0,100.0,00:00:00,15.0,15.0,00:00:00,,40,00:00:00,96.0,100.0,00:00:00,70.0,70.0,00:00:00,6.0,10.0,00:00:00,32.0,47.0,00:00:00,73.0,85.0,00:00:00,7.0,10.0,00:00:00,100.0,100.0,00:00:00,70.0,75.0,00:00:00,23.0,25.0,00:00:00,84.0,100.0,00:00:00,36.0,50.0,00:00:00,0.0,10.0,00:00:00,100.0,100.0,00:00:00,72.0,87.0,00:00:00,120:01:11
A14847419,RE,JR,97.0,100.0,00:00:00,100.0,100.0,00:00:00,85.0,85.0,00:00:00,100.0,100.0,00:00:00,15.0,15.0,00:00:00,,40,00:00:00,100.0,100.0,00:00:00,63.0,70.0,00:00:00,5.0,10.0,00:00:00,39.0,47.0,00:00:00,67.0,85.0,00:00:00,10.0,10.0,00:00:00,100.0,100.0,00:00:00,69.0,75.0,00:00:00,16.0,25.0,00:00:00,95.0,100.0,00:00:00,50.0,50.0,00:00:00,0.0,10.0,00:00:00,81.0,100.0,00:00:00,63.0,87.0,00:00:00,120:01:11
A14046754,SI,JR,96.0,100.0,00:00:00,75.0,100.0,00:00:00,81.0,85.0,00:00:00,97.0,100.0,252:33:32,15.0,15.0,00:00:00,19.0,40,00:00:00,89.0,100.0,00:00:00,64.0,70.0,00:00:00,10.0,10.0,00:00:00,40.0,47.0,00:00:00,76.0,85.0,584:31:58,10.0,10.0,00:00:00,87.0,100.0,00:00:00,74.0,75.0,00:00:00,25.0,25.0,00:00:00,85.0,100.0,244:42:17,50.0,50.0,00:00:00,4.0,10.0,00:00:00,92.0,100.0,00:00:00,72.0,87.0,00:00:00,1269:26:53
A14437338,TH,SR,100.0,100.0,00:00:00,87.0,100.0,00:00:00,73.0,85.0,00:00:00,99.0,100.0,00:00:00,15.0,15.0,00:00:00,27.0,40,00:00:00,93.0,100.0,00:00:00,54.0,70.0,00:00:00,10.0,10.0,00:00:00,31.0,47.0,00:00:00,74.0,85.0,431:35:39,10.0,10.0,00:00:00,94.0,100.0,00:00:00,69.0,75.0,00:00:00,25.0,25.0,00:00:00,88.0,100.0,00:00:00,,50.0,00:00:00,0.0,10.0,00:00:00,93.0,100.0,00:00:00,71.0,87.0,00:00:00,448:07:27
A14654940,SI,SO,93.0,100.0,00:00:00,,100.0,00:00:00,58.0,85.0,00:00:00,79.0,100.0,00:00:00,15.0,15.0,00:00:00,23.0,40,00:00:46,77.0,100.0,46:27:42,70.0,70.0,00:00:00,2.0,10.0,00:00:00,31.0,47.0,00:00:00,73.0,85.0,00:00:00,9.0,10.0,00:00:00,86.0,100.0,00:00:00,71.0,75.0,00:00:00,25.0,25.0,00:00:00,79.0,100.0,00:00:00,25.0,50.0,00:00:00,5.0,10.0,24:13:12,85.0,100.0,00:00:00,67.0,87.0,00:00:00,70:41:40
A14629706,WA,JR,89.0,100.0,00:00:00,77.0,100.0,00:00:00,66.0,85.0,00:00:00,80.0,100.0,00:00:00,15.0,15.0,00:00:00,16.0,40,00:00:00,100.0,100.0,00:00:00,68.0,70.0,00:00:00,4.0,10.0,00:00:00,45.0,47.0,00:00:00,79.0,85.0,00:00:00,3.0,10.0,00:00:00,84.0,100.0,00:00:00,68.0,75.0,00:00:00,25.0,25.0,00:00:00,85.0,100.0,402:08:42,50.0,50.0,00:00:00,3.0,10.0,00:00:00,96.0,100.0,00:00:00,68.0,87.0,00:00:00,402:08:42
A14843625,SI,JR,76.0,100.0,00:00:00,100.0,100.0,00:00:00,81.0,85.0,00:00:00,100.0,100.0,00:00:00,9.0,15.0,00:00:00,19.0,40,00:00:00,88.0,100.0,00:00:00,70.0,70.0,00:00:00,10.0,10.0,00:00:00,36.0,47.0,00:00:00,85.0,85.0,418:50:02,5.0,10.0,00:00:00,82.0,100.0,00:00:00,75.0,75.0,00:00:00,15.0,25.0,00:00:00,98.0,100.0,00:00:00,50.0,50.0,00:00:00,0.0,10.0,00:00:00,91.0,100.0,00:00:00,79.0,87.0,00:00:00,945:46:04
A14852432,TH,SO,100.0,100.0,00:00:00,93.0,100.0,00:00:00,82.0,85.0,00:00:00,100.0,100.0,00:00:00,13.0,15.0,00:00:00,24.0,40,00:00:00,90.0,100.0,36:47:52,69.0,70.0,00:00:00,8.0,10.0,00:04:59,45.0,47.0,00:00:00,,85.0,00:00:00,10.0,10.0,00:00:00,70.0,100.0,00:00:00,66.0,75.0,00:00:00,20.0,25.0,00:00:00,88.0,100.0,00:00:00,49.0,50.0,00:00:00,0.0,10.0,00:00:00,100.0,100.0,00:00:00,64.0,87.0,00:00:00,36:52:51
A14957013,WA,SO,85.0,100.0,00:00:00,97.0,100.0,00:00:00,84.0,85.0,00:00:00,89.0,100.0,00:00:00,6.0,15.0,00:00:00,4.0,40,00:00:00,87.0,100.0,41:48:02,66.0,70.0,00:00:00,9.0,10.0,00:00:00,38.0,47.0,00:00:00,61.0,85.0,504:33:08,10.0,10.0,00:00:00,94.0,100.0,00:00:00,75.0,75.0,00:00:00,22.0,25.0,00:00:00,98.0,100.0,00:00:00,50.0,50.0,00:00:00,0.0,10.0,00:00:00,100.0,100.0,00:00:00,65.0,87.0,00:00:00,546:21:10
A14554792,FI,JR,87.0,100.0,00:00:00,68.0,100.0,00:00:00,71.0,85.0,00:00:00,72.0,100.0,00:00:00,15.0,15.0,00:00:00,0.0,40,00:00:00,87.0,100.0,39:55:04,35.0,70.0,00:00:00,10.0,10.0,00:00:00,36.0,47.0,00:00:00,73.0,85.0,00:00:00,10.0,10.0,00:00:00,99.0,100.0,00:00:00,61.0,75.0,00:00:00,10.0,25.0,00:00:00,68.0,100.0,00:00:00,43.0,50.0,00:00:00,,10.0,00:00:00,66.0,100.0,00:00:00,53.0,87.0,00:00:00,52:13:39
